pipeline_type,opt_sequence,circuit_type,num_qubits,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,10,success,,123.0,61.0,18.0,11.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,15,success,,188.0,91.0,28.0,16.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,20,success,,253.0,121.0,38.0,21.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Half Adder Circuit,5,success,,149.0,109.0,34.0,33.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Half Adder Circuit,15,success,,1162.0,535.0,382.0,224.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,BV Circuit,5,success,,36.0,13.0,2.0,2.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,BV Circuit,10,success,,76.0,28.0,7.0,7.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,BV Circuit,15,success,,123.0,46.0,19.0,15.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,BV Circuit,20,success,,183.0,75.0,24.0,24.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,5,success,,61.0,41.0,11.0,10.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,10,success,,105.0,32.0,25.0,11.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,15,success,,134.0,33.0,24.0,7.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,20,success,,206.0,39.0,56.0,13.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,5,success,,7.0,7.0,7.0,7.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,10,success,,24.0,24.0,24.0,24.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,15,success,,189.0,75.0,44.0,43.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,20,success,,259.0,99.0,64.0,62.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,5,success,,4.0,4.0,4.0,4.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,10,success,,9.0,9.0,9.0,9.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,15,success,,14.0,14.0,14.0,14.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,20,success,,19.0,19.0,19.0,19.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,5,success,,1375.0,989.0,390.0,356.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,10,success,,31923.0,26041.0,31923.0,26041.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,5,success,,32.0,28.0,32.0,28.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,10,success,,189.0,114.0,189.0,114.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,15,success,,522.0,252.0,522.0,252.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,20,success,,3804.0,1203.0,959.0,392.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,5,success,,54.0,54.0,54.0,54.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,10,success,,1193.0,1136.0,1193.0,1136.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,5,success,,32.0,32.0,32.0,32.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,10,success,,182.0,117.0,182.0,117.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,15,success,,492.0,252.0,492.0,252.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,20,success,,3969.0,1446.0,959.0,418.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,5,success,,8.0,6.0,8.0,6.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,10,success,,18.0,11.0,18.0,11.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,15,success,,28.0,16.0,28.0,16.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,20,success,,38.0,21.0,38.0,21.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Half Adder Circuit,5,success,,144.0,108.0,34.0,33.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Half Adder Circuit,15,success,,1179.0,534.0,384.0,224.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,5,success,,47.0,27.0,2.0,2.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,10,success,,7.0,7.0,7.0,7.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,15,success,,19.0,15.0,19.0,15.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,20,success,,24.0,24.0,24.0,24.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,5,success,,11.0,7.0,11.0,7.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,10,success,,28.0,14.0,28.0,14.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,15,success,,39.0,14.0,39.0,14.0
random_sample,qlego-tket_SquashTK1Pass -> qlego-qiskit_CommutationAnalysisPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-bqskit_QuickPartitionerPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,20,success,,44.0,11.0,44.0,11.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,DJ Circuit,5,success,,81.0,36.0,7.0,7.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,DJ Circuit,10,success,,193.0,59.0,24.0,24.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,DJ Circuit,15,success,,288.0,101.0,44.0,43.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,DJ Circuit,20,success,,383.0,140.0,64.0,62.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,GHZ Circuit,5,success,,14.0,10.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,GHZ Circuit,10,success,,24.0,15.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,GHZ Circuit,15,success,,34.0,20.0,14.0,14.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,GHZ Circuit,20,success,,44.0,25.0,19.0,19.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,5,success,,1860.0,1346.0,390.0,356.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,10,success,,127608.0,96547.0,31923.0,26041.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,5,success,,212.0,133.0,32.0,28.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,10,success,,924.0,427.0,189.0,114.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,15,success,,2187.0,851.0,522.0,252.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,20,success,,3929.0,1242.0,959.0,392.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,5,success,,344.0,280.0,54.0,54.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,10,success,,6948.0,6517.0,1193.0,1136.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,15,success,,198585.0,197298.0,33230.0,32993.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,5,success,,231.0,163.0,32.0,32.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,10,success,,921.0,457.0,182.0,117.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,15,success,,2226.0,858.0,492.0,252.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,20,success,,4023.0,1454.0,959.0,418.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,5,success,,98.0,56.0,8.0,6.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,10,success,,213.0,111.0,18.0,11.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,15,success,,328.0,166.0,28.0,16.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,20,success,,443.0,221.0,38.0,21.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Half Adder Circuit,5,success,,204.0,154.0,34.0,33.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Half Adder Circuit,15,success,,1509.0,643.0,384.0,224.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,5,success,,51.0,28.0,2.0,2.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,10,success,,101.0,53.0,7.0,7.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,15,success,,178.0,86.0,19.0,15.0
random_sample,qlego-qiskit_Optimize1qGatesPass -> qlego-tket_RemovePhaseOpsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,20,success,,228.0,120.0,24.0,24.0
